HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age649", 0, 0.000%, 0.000%, 1784699, 99.950%, 99.950%, 1784699, 99.950%, 99.950%, 0, 0.000%, 0.000%, 901, 0.050%, 0.050%, 901, 0.050%, 0.050%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age650", 0, 0.000%, 0.000%, 1759150, 98.519%, 98.519%, 1759150, 98.519%, 98.519%, 0, 0.000%, 0.000%, 26450, 1.481%, 1.481%, 26450, 1.481%, 1.481%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age653", 0, 0.000%, 0.000%, 1768641, 99.050%, 99.050%, 1768641, 99.050%, 99.050%, 0, 0.000%, 0.000%, 16959, 0.950%, 0.950%, 16959, 0.950%, 0.950%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age654", 0, 0.000%, 0.000%, 1778700, 99.614%, 99.614%, 1778700, 99.614%, 99.614%, 0, 0.000%, 0.000%, 6900, 0.386%, 0.386%, 6900, 0.386%, 0.386%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age655", 0, 0.000%, 0.000%, 1778449, 99.600%, 99.600%, 1778449, 99.600%, 99.600%, 0, 0.000%, 0.000%, 7151, 0.400%, 0.400%, 7151, 0.400%, 0.400%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age656", 0, 0.000%, 0.000%, 1778095, 99.580%, 99.580%, 1778095, 99.580%, 99.580%, 0, 0.000%, 0.000%, 7505, 0.420%, 0.420%, 7505, 0.420%, 0.420%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age657", 0, 0.000%, 0.000%, 1784727, 99.951%, 99.951%, 1784727, 99.951%, 99.951%, 0, 0.000%, 0.000%, 873, 0.049%, 0.049%, 873, 0.049%, 0.049%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age658", 0, 0.000%, 0.000%, 1783684, 99.893%, 99.893%, 1783684, 99.893%, 99.893%, 0, 0.000%, 0.000%, 1916, 0.107%, 0.107%, 1916, 0.107%, 0.107%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age659", 0, 0.000%, 0.000%, 1690915, 94.697%, 94.697%, 1690915, 94.697%, 94.697%, 0, 0.000%, 0.000%, 94685, 5.303%, 5.303%, 94685, 5.303%, 5.303%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age659b", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age660", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age661", 0, 0.000%, 0.000%, 1785369, 99.987%, 99.987%, 1785369, 99.987%, 99.987%, 0, 0.000%, 0.000%, 231, 0.013%, 0.013%, 231, 0.013%, 0.013%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age662", 0, 0.000%, 0.000%, 1780430, 99.710%, 99.710%, 1780430, 99.710%, 99.710%, 0, 0.000%, 0.000%, 5170, 0.290%, 0.290%, 5170, 0.290%, 0.290%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age663", 0, 0.000%, 0.000%, 1726467, 96.688%, 96.688%, 1726467, 96.688%, 96.688%, 0, 0.000%, 0.000%, 59133, 3.312%, 3.312%, 59133, 3.312%, 3.312%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age664", 0, 0.000%, 0.000%, 1758270, 98.469%, 98.469%, 1758270, 98.469%, 98.469%, 0, 0.000%, 0.000%, 27330, 1.531%, 1.531%, 27330, 1.531%, 1.531%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age665", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age666", 0, 0.000%, 0.000%, 1754017, 98.231%, 98.231%, 1754017, 98.231%, 98.231%, 0, 0.000%, 0.000%, 31583, 1.769%, 1.769%, 31583, 1.769%, 1.769%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age667", 0, 0.000%, 0.000%, 1672634, 93.673%, 93.673%, 1672634, 93.673%, 93.673%, 0, 0.000%, 0.000%, 112966, 6.327%, 6.327%, 112966, 6.327%, 6.327%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age668", 0, 0.000%, 0.000%, 1784947, 99.963%, 99.963%, 1784947, 99.963%, 99.963%, 0, 0.000%, 0.000%, 653, 0.037%, 0.037%, 653, 0.037%, 0.037%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age669", 0, 0.000%, 0.000%, 1767876, 99.007%, 99.007%, 1767876, 99.007%, 99.007%, 0, 0.000%, 0.000%, 17724, 0.993%, 0.993%, 17724, 0.993%, 0.993%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age670", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age671", 0, 0.000%, 0.000%, 777009, 43.515%, 43.515%, 777009, 43.515%, 43.515%, 0, 0.000%, 0.000%, 1008591, 56.485%, 56.485%, 1008591, 56.485%, 56.485%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age672", 0, 0.000%, 0.000%, 1776466, 99.488%, 99.488%, 1776466, 99.488%, 99.488%, 0, 0.000%, 0.000%, 9134, 0.512%, 0.512%, 9134, 0.512%, 0.512%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age673", 0, 0.000%, 0.000%, 1783691, 99.893%, 99.893%, 1783691, 99.893%, 99.893%, 0, 0.000%, 0.000%, 1909, 0.107%, 0.107%, 1909, 0.107%, 0.107%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age674", 0, 0.000%, 0.000%, 1781208, 99.754%, 99.754%, 1781208, 99.754%, 99.754%, 0, 0.000%, 0.000%, 4392, 0.246%, 0.246%, 4392, 0.246%, 0.246%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age676", 0, 0.000%, 0.000%, 1727225, 96.731%, 96.731%, 1727225, 96.731%, 96.731%, 0, 0.000%, 0.000%, 58375, 3.269%, 3.269%, 58375, 3.269%, 3.269%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age677", 0, 0.000%, 0.000%, 1785125, 99.973%, 99.973%, 1785125, 99.973%, 99.973%, 0, 0.000%, 0.000%, 475, 0.027%, 0.027%, 475, 0.027%, 0.027%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age678", 0, 0.000%, 0.000%, 1772731, 99.279%, 99.279%, 1772731, 99.279%, 99.279%, 0, 0.000%, 0.000%, 12869, 0.721%, 0.721%, 12869, 0.721%, 0.721%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age679", 0, 0.000%, 0.000%, 1780391, 99.708%, 99.708%, 1780391, 99.708%, 99.708%, 0, 0.000%, 0.000%, 5209, 0.292%, 0.292%, 5209, 0.292%, 0.292%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age680", 0, 0.000%, 0.000%, 1734464, 97.136%, 97.136%, 1734464, 97.136%, 97.136%, 0, 0.000%, 0.000%, 51136, 2.864%, 2.864%, 51136, 2.864%, 2.864%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age681", 0, 0.000%, 0.000%, 1778742, 99.616%, 99.616%, 1778742, 99.616%, 99.616%, 0, 0.000%, 0.000%, 6858, 0.384%, 0.384%, 6858, 0.384%, 0.384%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age682", 0, 0.000%, 0.000%, 1754458, 98.256%, 98.256%, 1754458, 98.256%, 98.256%, 0, 0.000%, 0.000%, 31142, 1.744%, 1.744%, 31142, 1.744%, 1.744%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age683", 0, 0.000%, 0.000%, 1723952, 96.547%, 96.547%, 1723952, 96.547%, 96.547%, 0, 0.000%, 0.000%, 61648, 3.453%, 3.453%, 61648, 3.453%, 3.453%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age684", 0, 0.000%, 0.000%, 1783650, 99.891%, 99.891%, 1783650, 99.891%, 99.891%, 0, 0.000%, 0.000%, 1950, 0.109%, 0.109%, 1950, 0.109%, 0.109%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age686", 0, 0.000%, 0.000%, 1783367, 99.875%, 99.875%, 1783367, 99.875%, 99.875%, 0, 0.000%, 0.000%, 2233, 0.125%, 0.125%, 2233, 0.125%, 0.125%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age687", 0, 0.000%, 0.000%, 1699116, 95.157%, 95.157%, 1699116, 95.157%, 95.157%, 0, 0.000%, 0.000%, 86484, 4.843%, 4.843%, 86484, 4.843%, 4.843%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age688", 0, 0.000%, 0.000%, 1781651, 99.779%, 99.779%, 1781651, 99.779%, 99.779%, 0, 0.000%, 0.000%, 3949, 0.221%, 0.221%, 3949, 0.221%, 0.221%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age689", 0, 0.000%, 0.000%, 1608517, 90.083%, 90.083%, 1608517, 90.083%, 90.083%, 0, 0.000%, 0.000%, 177083, 9.917%, 9.917%, 177083, 9.917%, 9.917%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age690", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age691", 0, 0.000%, 0.000%, 1771542, 99.213%, 99.213%, 1771542, 99.213%, 99.213%, 0, 0.000%, 0.000%, 14058, 0.787%, 0.787%, 14058, 0.787%, 0.787%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age692", 0, 0.000%, 0.000%, 1698115, 95.101%, 95.101%, 1698115, 95.101%, 95.101%, 0, 0.000%, 0.000%, 87485, 4.899%, 4.899%, 87485, 4.899%, 4.899%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age693", 0, 0.000%, 0.000%, 1780690, 99.725%, 99.725%, 1780690, 99.725%, 99.725%, 0, 0.000%, 0.000%, 4910, 0.275%, 0.275%, 4910, 0.275%, 0.275%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age694", 0, 0.000%, 0.000%, 1771681, 99.220%, 99.220%, 1771681, 99.220%, 99.220%, 0, 0.000%, 0.000%, 13919, 0.780%, 0.780%, 13919, 0.780%, 0.780%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age695", 0, 0.000%, 0.000%, 1688631, 94.569%, 94.569%, 1688631, 94.569%, 94.569%, 0, 0.000%, 0.000%, 96969, 5.431%, 5.431%, 96969, 5.431%, 5.431%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age697", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age698", 0, 0.000%, 0.000%, 1784525, 99.940%, 99.940%, 1784525, 99.940%, 99.940%, 0, 0.000%, 0.000%, 1075, 0.060%, 0.060%, 1075, 0.060%, 0.060%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age699", 0, 0.000%, 0.000%, 1785128, 99.974%, 99.974%, 1785128, 99.974%, 99.974%, 0, 0.000%, 0.000%, 472, 0.026%, 0.026%, 472, 0.026%, 0.026%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age700", 0, 0.000%, 0.000%, 1760181, 98.576%, 98.576%, 1760181, 98.576%, 98.576%, 0, 0.000%, 0.000%, 25419, 1.424%, 1.424%, 25419, 1.424%, 1.424%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age701", 0, 0.000%, 0.000%, 1784509, 99.939%, 99.939%, 1784509, 99.939%, 99.939%, 0, 0.000%, 0.000%, 1091, 0.061%, 0.061%, 1091, 0.061%, 0.061%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age702", 0, 0.000%, 0.000%, 1756194, 98.353%, 98.353%, 1756194, 98.353%, 98.353%, 0, 0.000%, 0.000%, 29406, 1.647%, 1.647%, 29406, 1.647%, 1.647%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age703", 0, 0.000%, 0.000%, 1745729, 97.767%, 97.767%, 1745729, 97.767%, 97.767%, 0, 0.000%, 0.000%, 39871, 2.233%, 2.233%, 39871, 2.233%, 2.233%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age704", 0, 0.000%, 0.000%, 1784894, 99.960%, 99.960%, 1784894, 99.960%, 99.960%, 0, 0.000%, 0.000%, 706, 0.040%, 0.040%, 706, 0.040%, 0.040%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age705", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age706", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age707", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age708", 0, 0.000%, 0.000%, 1781194, 99.753%, 99.753%, 1781194, 99.753%, 99.753%, 0, 0.000%, 0.000%, 4406, 0.247%, 0.247%, 4406, 0.247%, 0.247%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age709", 0, 0.000%, 0.000%, 1779947, 99.683%, 99.683%, 1779947, 99.683%, 99.683%, 0, 0.000%, 0.000%, 5653, 0.317%, 0.317%, 5653, 0.317%, 0.317%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age710", 0, 0.000%, 0.000%, 1784755, 99.953%, 99.953%, 1784755, 99.953%, 99.953%, 0, 0.000%, 0.000%, 845, 0.047%, 0.047%, 845, 0.047%, 0.047%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age711", 0, 0.000%, 0.000%, 1785160, 99.975%, 99.975%, 1785160, 99.975%, 99.975%, 0, 0.000%, 0.000%, 440, 0.025%, 0.025%, 440, 0.025%, 0.025%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age712", 0, 0.000%, 0.000%, 1751977, 98.117%, 98.117%, 1751977, 98.117%, 98.117%, 0, 0.000%, 0.000%, 33623, 1.883%, 1.883%, 33623, 1.883%, 1.883%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age713", 0, 0.000%, 0.000%, 1165015, 65.245%, 65.245%, 1165015, 65.245%, 65.245%, 0, 0.000%, 0.000%, 620585, 34.755%, 34.755%, 620585, 34.755%, 34.755%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age714", 0, 0.000%, 0.000%, 1783333, 99.873%, 99.873%, 1783333, 99.873%, 99.873%, 0, 0.000%, 0.000%, 2267, 0.127%, 0.127%, 2267, 0.127%, 0.127%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age715", 0, 0.000%, 0.000%, 1779071, 99.634%, 99.634%, 1779071, 99.634%, 99.634%, 0, 0.000%, 0.000%, 6529, 0.366%, 0.366%, 6529, 0.366%, 0.366%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age716", 0, 0.000%, 0.000%, 1780915, 99.738%, 99.738%, 1780915, 99.738%, 99.738%, 0, 0.000%, 0.000%, 4685, 0.262%, 0.262%, 4685, 0.262%, 0.262%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age717", 0, 0.000%, 0.000%, 1784143, 99.918%, 99.918%, 1784143, 99.918%, 99.918%, 0, 0.000%, 0.000%, 1457, 0.082%, 0.082%, 1457, 0.082%, 0.082%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age718", 0, 0.000%, 0.000%, 1710170, 95.776%, 95.776%, 1710170, 95.776%, 95.776%, 0, 0.000%, 0.000%, 75430, 4.224%, 4.224%, 75430, 4.224%, 4.224%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age720", 0, 0.000%, 0.000%, 1780716, 99.726%, 99.726%, 1780716, 99.726%, 99.726%, 0, 0.000%, 0.000%, 4884, 0.274%, 0.274%, 4884, 0.274%, 0.274%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age722", 0, 0.000%, 0.000%, 1778763, 99.617%, 99.617%, 1778763, 99.617%, 99.617%, 0, 0.000%, 0.000%, 6837, 0.383%, 0.383%, 6837, 0.383%, 0.383%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age723", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age724", 0, 0.000%, 0.000%, 1771315, 99.200%, 99.200%, 1771315, 99.200%, 99.200%, 0, 0.000%, 0.000%, 14285, 0.800%, 0.800%, 14285, 0.800%, 0.800%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age725", 0, 0.000%, 0.000%, 1772258, 99.253%, 99.253%, 1772258, 99.253%, 99.253%, 0, 0.000%, 0.000%, 13342, 0.747%, 0.747%, 13342, 0.747%, 0.747%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age726", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age726b", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age727", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age728", 0, 0.000%, 0.000%, 1724513, 96.579%, 96.579%, 1724513, 96.579%, 96.579%, 0, 0.000%, 0.000%, 61087, 3.421%, 3.421%, 61087, 3.421%, 3.421%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age729", 0, 0.000%, 0.000%, 1781598, 99.776%, 99.776%, 1781598, 99.776%, 99.776%, 0, 0.000%, 0.000%, 4002, 0.224%, 0.224%, 4002, 0.224%, 0.224%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age730", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
