HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"VMImageSRV", 0, 0.000%, 0.000%, 2002408, 99.682%, 99.682%, 2002408, 99.682%, 99.682%, 0, 0.000%, 0.000%, 6392, 0.318%, 0.318%, 6392, 0.318%, 0.318%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMImageWebSrv", 0, 0.000%, 0.000%, 1997451, 99.435%, 99.435%, 1997451, 99.435%, 99.435%, 0, 0.000%, 0.000%, 11349, 0.565%, 0.565%, 11349, 0.565%, 0.565%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMInfoDC", 0, 0.000%, 0.000%, 2008299, 99.975%, 99.975%, 2008299, 99.975%, 99.975%, 0, 0.000%, 0.000%, 501, 0.025%, 0.025%, 501, 0.025%, 0.025%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMInfoDC2", 0, 0.000%, 0.000%, 2007294, 99.925%, 99.925%, 2007294, 99.925%, 99.925%, 0, 0.000%, 0.000%, 1506, 0.075%, 0.075%, 1506, 0.075%, 0.075%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMIntranet", 0, 0.000%, 0.000%, 2004083, 99.765%, 99.765%, 2004083, 99.765%, 99.765%, 0, 0.000%, 0.000%, 4717, 0.235%, 0.235%, 4717, 0.235%, 0.235%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMNetDesa", 0, 0.000%, 0.000%, 2004029, 99.762%, 99.762%, 2004029, 99.762%, 99.762%, 0, 0.000%, 0.000%, 4771, 0.238%, 0.238%, 4771, 0.238%, 0.238%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPTCsrv", 0, 0.000%, 0.000%, 2004029, 99.762%, 99.762%, 2004029, 99.762%, 99.762%, 0, 0.000%, 0.000%, 4771, 0.238%, 0.238%, 4771, 0.238%, 0.238%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPayCorp", 0, 0.000%, 0.000%, 2007088, 99.915%, 99.915%, 2007088, 99.915%, 99.915%, 0, 0.000%, 0.000%, 1712, 0.085%, 0.085%, 1712, 0.085%, 0.085%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPlusACRMalertas", 0, 0.000%, 0.000%, 1889154, 94.044%, 94.044%, 1889154, 94.044%, 94.044%, 0, 0.000%, 0.000%, 119646, 5.956%, 5.956%, 119646, 5.956%, 5.956%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPlusACRManls01", 0, 0.000%, 0.000%, 1984493, 98.790%, 98.790%, 1984493, 98.790%, 98.790%, 0, 0.000%, 0.000%, 24307, 1.210%, 1.210%, 24307, 1.210%, 1.210%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPlusACRManls02", 0, 0.000%, 0.000%, 1984488, 98.790%, 98.790%, 1984488, 98.790%, 98.790%, 0, 0.000%, 0.000%, 24312, 1.210%, 1.210%, 24312, 1.210%, 1.210%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMPlusACRMworkflow", 0, 0.000%, 0.000%, 1996763, 99.401%, 99.401%, 1996763, 99.401%, 99.401%, 0, 0.000%, 0.000%, 12037, 0.599%, 0.599%, 12037, 0.599%, 0.599%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMQlickView", 0, 0.000%, 0.000%, 2003284, 99.725%, 99.725%, 2003284, 99.725%, 99.725%, 0, 0.000%, 0.000%, 5516, 0.275%, 0.275%, 5516, 0.275%, 0.275%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMQlickView02", 0, 0.000%, 0.000%, 2004925, 99.807%, 99.807%, 2004925, 99.807%, 99.807%, 0, 0.000%, 0.000%, 3875, 0.193%, 0.193%, 3875, 0.193%, 0.193%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMRRHHSEL", 0, 0.000%, 0.000%, 2004810, 99.801%, 99.801%, 2004810, 99.801%, 99.801%, 0, 0.000%, 0.000%, 3990, 0.199%, 0.199%, 3990, 0.199%, 0.199%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMRepoDigital", 0, 0.000%, 0.000%, 2002800, 99.701%, 99.701%, 2002800, 99.701%, 99.701%, 0, 0.000%, 0.000%, 6000, 0.299%, 0.299%, 6000, 0.299%, 0.299%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMRiesgos", 0, 0.000%, 0.000%, 2001510, 99.637%, 99.637%, 2001510, 99.637%, 99.637%, 0, 0.000%, 0.000%, 7290, 0.363%, 0.363%, 7290, 0.363%, 0.363%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSASBI", 0, 0.000%, 0.000%, 2007580, 99.939%, 99.939%, 2007580, 99.939%, 99.939%, 0, 0.000%, 0.000%, 1220, 0.061%, 0.061%, 1220, 0.061%, 0.061%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSQRSRV", 0, 0.000%, 0.000%, 1991333, 99.130%, 99.130%, 1991333, 99.130%, 99.130%, 0, 0.000%, 0.000%, 17467, 0.870%, 0.870%, 17467, 0.870%, 0.870%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSeguros-DC", 0, 0.000%, 0.000%, 2007266, 99.924%, 99.924%, 2007266, 99.924%, 99.924%, 0, 0.000%, 0.000%, 1534, 0.076%, 0.076%, 1534, 0.076%, 0.076%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSegurosSP", 0, 0.000%, 0.000%, 2004026, 99.762%, 99.762%, 2004026, 99.762%, 99.762%, 0, 0.000%, 0.000%, 4774, 0.238%, 0.238%, 4774, 0.238%, 0.238%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMServiciosWeb", 0, 0.000%, 0.000%, 2005351, 99.828%, 99.828%, 2005351, 99.828%, 99.828%, 0, 0.000%, 0.000%, 3449, 0.172%, 0.172%, 3449, 0.172%, 0.172%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSourceSafe", 0, 0.000%, 0.000%, 2006981, 99.909%, 99.909%, 2006981, 99.909%, 99.909%, 0, 0.000%, 0.000%, 1819, 0.091%, 0.091%, 1819, 0.091%, 0.091%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMSuministros2", 0, 0.000%, 0.000%, 2005287, 99.825%, 99.825%, 2005287, 99.825%, 99.825%, 0, 0.000%, 0.000%, 3513, 0.175%, 0.175%, 3513, 0.175%, 0.175%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMWebServicios", 0, 0.000%, 0.000%, 2002979, 99.710%, 99.710%, 2002979, 99.710%, 99.710%, 0, 0.000%, 0.000%, 5821, 0.290%, 0.290%, 5821, 0.290%, 0.290%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMWinPHP", 0, 0.000%, 0.000%, 2005389, 99.830%, 99.830%, 2005389, 99.830%, 99.830%, 0, 0.000%, 0.000%, 3411, 0.170%, 0.170%, 3411, 0.170%, 0.170%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMYotta", 0, 0.000%, 0.000%, 2004263, 99.774%, 99.774%, 2004263, 99.774%, 99.774%, 0, 0.000%, 0.000%, 4537, 0.226%, 0.226%, 4537, 0.226%, 0.226%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMYottaWeb", 0, 0.000%, 0.000%, 1993384, 99.233%, 99.233%, 1993384, 99.233%, 99.233%, 0, 0.000%, 0.000%, 15416, 0.767%, 0.767%, 15416, 0.767%, 0.767%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"VMrrhhapp", 0, 0.000%, 0.000%, 2005117, 99.817%, 99.817%, 2005117, 99.817%, 99.817%, 0, 0.000%, 0.000%, 3683, 0.183%, 0.183%, 3683, 0.183%, 0.183%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age001", 0, 0.000%, 0.000%, 1956755, 97.409%, 97.409%, 1956755, 97.409%, 97.409%, 0, 0.000%, 0.000%, 52045, 2.591%, 2.591%, 52045, 2.591%, 2.591%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age001b", 0, 0.000%, 0.000%, 1955114, 97.327%, 97.327%, 1955114, 97.327%, 97.327%, 0, 0.000%, 0.000%, 53686, 2.673%, 2.673%, 53686, 2.673%, 2.673%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age002", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age003", 0, 0.000%, 0.000%, 2008514, 99.986%, 99.986%, 2008514, 99.986%, 99.986%, 0, 0.000%, 0.000%, 286, 0.014%, 0.014%, 286, 0.014%, 0.014%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age003b", 0, 0.000%, 0.000%, 2001261, 99.625%, 99.625%, 2001261, 99.625%, 99.625%, 0, 0.000%, 0.000%, 7539, 0.375%, 0.375%, 7539, 0.375%, 0.375%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age004", 0, 0.000%, 0.000%, 2006755, 99.898%, 99.898%, 2006755, 99.898%, 99.898%, 0, 0.000%, 0.000%, 2045, 0.102%, 0.102%, 2045, 0.102%, 0.102%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age005", 0, 0.000%, 0.000%, 2005966, 99.859%, 99.859%, 2005966, 99.859%, 99.859%, 0, 0.000%, 0.000%, 2834, 0.141%, 0.141%, 2834, 0.141%, 0.141%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age005b", 0, 0.000%, 0.000%, 1957822, 97.462%, 97.462%, 1957822, 97.462%, 97.462%, 0, 0.000%, 0.000%, 50978, 2.538%, 2.538%, 50978, 2.538%, 2.538%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age006", 0, 0.000%, 0.000%, 2008616, 99.991%, 99.991%, 2008616, 99.991%, 99.991%, 0, 0.000%, 0.000%, 184, 0.009%, 0.009%, 184, 0.009%, 0.009%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age006b", 0, 0.000%, 0.000%, 1990669, 99.097%, 99.097%, 1990669, 99.097%, 99.097%, 0, 0.000%, 0.000%, 18131, 0.903%, 0.903%, 18131, 0.903%, 0.903%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age007", 0, 0.000%, 0.000%, 1932248, 96.189%, 96.189%, 1932248, 96.189%, 96.189%, 0, 0.000%, 0.000%, 76552, 3.811%, 3.811%, 76552, 3.811%, 3.811%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age007b", 0, 0.000%, 0.000%, 1996510, 99.388%, 99.388%, 1996510, 99.388%, 99.388%, 0, 0.000%, 0.000%, 12290, 0.612%, 0.612%, 12290, 0.612%, 0.612%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age008", 0, 0.000%, 0.000%, 1855628, 92.375%, 92.375%, 1855628, 92.375%, 92.375%, 0, 0.000%, 0.000%, 153172, 7.625%, 7.625%, 153172, 7.625%, 7.625%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age009", 0, 0.000%, 0.000%, 1912159, 95.189%, 95.189%, 1912159, 95.189%, 95.189%, 0, 0.000%, 0.000%, 96641, 4.811%, 4.811%, 96641, 4.811%, 4.811%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age010", 0, 0.000%, 0.000%, 1970749, 98.106%, 98.106%, 1970749, 98.106%, 98.106%, 0, 0.000%, 0.000%, 38051, 1.894%, 1.894%, 38051, 1.894%, 1.894%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age011", 0, 0.000%, 0.000%, 1964824, 97.811%, 97.811%, 1964824, 97.811%, 97.811%, 0, 0.000%, 0.000%, 43976, 2.189%, 2.189%, 43976, 2.189%, 2.189%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age012", 0, 0.000%, 0.000%, 1997203, 99.423%, 99.423%, 1997203, 99.423%, 99.423%, 0, 0.000%, 0.000%, 11597, 0.577%, 0.577%, 11597, 0.577%, 0.577%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age013", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age014", 0, 0.000%, 0.000%, 1985354, 98.833%, 98.833%, 1985354, 98.833%, 98.833%, 0, 0.000%, 0.000%, 23446, 1.167%, 1.167%, 23446, 1.167%, 1.167%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age015", 0, 0.000%, 0.000%, 2006004, 99.861%, 99.861%, 2006004, 99.861%, 99.861%, 0, 0.000%, 0.000%, 2796, 0.139%, 0.139%, 2796, 0.139%, 0.139%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age016", 0, 0.000%, 0.000%, 2003239, 99.723%, 99.723%, 2003239, 99.723%, 99.723%, 0, 0.000%, 0.000%, 5561, 0.277%, 0.277%, 5561, 0.277%, 0.277%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age017", 0, 0.000%, 0.000%, 2006279, 99.875%, 99.875%, 2006279, 99.875%, 99.875%, 0, 0.000%, 0.000%, 2521, 0.125%, 0.125%, 2521, 0.125%, 0.125%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age018", 0, 0.000%, 0.000%, 2007817, 99.951%, 99.951%, 2007817, 99.951%, 99.951%, 0, 0.000%, 0.000%, 983, 0.049%, 0.049%, 983, 0.049%, 0.049%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age019", 0, 0.000%, 0.000%, 2003881, 99.755%, 99.755%, 2003881, 99.755%, 99.755%, 0, 0.000%, 0.000%, 4919, 0.245%, 0.245%, 4919, 0.245%, 0.245%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age020", 0, 0.000%, 0.000%, 2001756, 99.649%, 99.649%, 2001756, 99.649%, 99.649%, 0, 0.000%, 0.000%, 7044, 0.351%, 0.351%, 7044, 0.351%, 0.351%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age021", 0, 0.000%, 0.000%, 2008368, 99.978%, 99.978%, 2008368, 99.978%, 99.978%, 0, 0.000%, 0.000%, 432, 0.022%, 0.022%, 432, 0.022%, 0.022%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age021b", 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age022", 0, 0.000%, 0.000%, 2007959, 99.958%, 99.958%, 2007959, 99.958%, 99.958%, 0, 0.000%, 0.000%, 841, 0.042%, 0.042%, 841, 0.042%, 0.042%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age022b", 0, 0.000%, 0.000%, 1275347, 63.488%, 63.488%, 1275347, 63.488%, 63.488%, 0, 0.000%, 0.000%, 733453, 36.512%, 36.512%, 733453, 36.512%, 36.512%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age023", 0, 0.000%, 0.000%, 2007206, 99.921%, 99.921%, 2007206, 99.921%, 99.921%, 0, 0.000%, 0.000%, 1594, 0.079%, 0.079%, 1594, 0.079%, 0.079%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age024", 0, 0.000%, 0.000%, 1969741, 98.056%, 98.056%, 1969741, 98.056%, 98.056%, 0, 0.000%, 0.000%, 39059, 1.944%, 1.944%, 39059, 1.944%, 1.944%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age025", 0, 0.000%, 0.000%, 2000887, 99.606%, 99.606%, 2000887, 99.606%, 99.606%, 0, 0.000%, 0.000%, 7913, 0.394%, 0.394%, 7913, 0.394%, 0.394%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age026", 0, 0.000%, 0.000%, 2008330, 99.977%, 99.977%, 2008330, 99.977%, 99.977%, 0, 0.000%, 0.000%, 470, 0.023%, 0.023%, 470, 0.023%, 0.023%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age027", 0, 0.000%, 0.000%, 1995696, 99.348%, 99.348%, 1995696, 99.348%, 99.348%, 0, 0.000%, 0.000%, 13104, 0.652%, 0.652%, 13104, 0.652%, 0.652%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age028", 0, 0.000%, 0.000%, 2006912, 99.906%, 99.906%, 2006912, 99.906%, 99.906%, 0, 0.000%, 0.000%, 1888, 0.094%, 0.094%, 1888, 0.094%, 0.094%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age029", 0, 0.000%, 0.000%, 2004157, 99.769%, 99.769%, 2004157, 99.769%, 99.769%, 0, 0.000%, 0.000%, 4643, 0.231%, 0.231%, 4643, 0.231%, 0.231%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age030", 0, 0.000%, 0.000%, 2008352, 99.978%, 99.978%, 2008352, 99.978%, 99.978%, 0, 0.000%, 0.000%, 448, 0.022%, 0.022%, 448, 0.022%, 0.022%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age031", 0, 0.000%, 0.000%, 2008281, 99.974%, 99.974%, 2008281, 99.974%, 99.974%, 0, 0.000%, 0.000%, 519, 0.026%, 0.026%, 519, 0.026%, 0.026%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age032", 0, 0.000%, 0.000%, 2004171, 99.770%, 99.770%, 2004171, 99.770%, 99.770%, 0, 0.000%, 0.000%, 4629, 0.230%, 0.230%, 4629, 0.230%, 0.230%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age033", 0, 0.000%, 0.000%, 2006645, 99.893%, 99.893%, 2006645, 99.893%, 99.893%, 0, 0.000%, 0.000%, 2155, 0.107%, 0.107%, 2155, 0.107%, 0.107%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age034", 0, 0.000%, 0.000%, 2008015, 99.961%, 99.961%, 2008015, 99.961%, 99.961%, 0, 0.000%, 0.000%, 785, 0.039%, 0.039%, 785, 0.039%, 0.039%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age035", 0, 0.000%, 0.000%, 2006983, 99.910%, 99.910%, 2006983, 99.910%, 99.910%, 0, 0.000%, 0.000%, 1817, 0.090%, 0.090%, 1817, 0.090%, 0.090%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age036", 0, 0.000%, 0.000%, 2006189, 99.870%, 99.870%, 2006189, 99.870%, 99.870%, 0, 0.000%, 0.000%, 2611, 0.130%, 0.130%, 2611, 0.130%, 0.130%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age036b", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age037", 0, 0.000%, 0.000%, 976081, 48.590%, 48.590%, 976081, 48.590%, 48.590%, 0, 0.000%, 0.000%, 1032719, 51.410%, 51.410%, 1032719, 51.410%, 51.410%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age038", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age039", 0, 0.000%, 0.000%, 2006794, 99.900%, 99.900%, 2006794, 99.900%, 99.900%, 0, 0.000%, 0.000%, 2006, 0.100%, 0.100%, 2006, 0.100%, 0.100%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
